entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6122,1,1,5237669,1,,44,10,1,10,,
6123,2,2,5239570,4,,44,6,1,6,,
6162,3,3,5269845,6,,44,4,1,4,,
6161,4,4,5274979,8,,44,3,1,3,,
6127,5,5,5294856,17,,44,2,1,2,,
6157,6,6,5337704,13,,44,1,1,1,,
6165,7,7,5342268,21,,44,0,1,0,,
6141,8,8,,25,,43,0,1,0,,
6156,9,9,,16,,43,0,1,0,,
6159,10,10,,23,,43,0,1,0,,
6168,11,11,,18,,43,0,1,0,,
6143,12,12,,9,,42,0,1,0,,Gearbox
6153,13,13,,11,,41,0,1,0,,Engine
6125,14,DNF,,10,,33,0,1,0,,Oil leak
6142,15,DNF,,14,,33,0,1,0,,Oil pressure
6171,16,DNF,,5,,30,0,1,0,,Engine
6144,17,DNF,,19,,29,0,1,0,,Gearbox
6132,18,DNF,,24,,25,0,1,0,,Engine
6169,19,DNF,,26,,25,0,1,0,,Engine
6126,20,DNF,,3,,22,0,1,0,,Electrical
6149,21,DNF,,20,,21,0,1,0,,Gearbox
6136,22,DNF,,12,,13,0,1,0,,Engine
6124,23,DNF,,22,,7,0,1,0,,Spun off
6170,24,DNF,,2,,2,0,1,0,,Fuel leak
6135,25,DNF,,15,,1,0,1,0,,Engine
6174,26,DNF,,7,,0,0,1,0,,Clutch
