sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1984-13-R,5754,1,1,5841468,1,,71,9,1,9,,,
1984-13-R,5755,2,2,5851751,6,,71,6,1,6,10283,,
1984-13-R,5759,3,3,5921012,12,,71,4,1,4,"01:19,54",,
1984-13-R,5758,4,4,,3,,70,3,1,3,+1 lap,,
1984-13-R,5749,5,5,,10,,70,2,1,2,+1 lap,,
1984-13-R,5761,6,6,,5,,70,1,1,1,+1 lap,,
1984-13-R,5771,7,7,,20,,69,0,1,0,+2 laps,,
1984-13-R,5788,8,8,,7,,68,0,1,0,,,Out of fuel
1984-13-R,5775,9,9,,22,,67,0,1,0,+4 laps,,
1984-13-R,5756,10,10,,24,,67,0,1,0,+4 laps,,
1984-13-R,5774,11,11,,15,,66,0,1,0,,,Electrical
1984-13-R,5789,12,12,,23,,66,0,1,0,+5 laps,,
1984-13-R,5769,13,13,,17,,65,0,1,0,,,Out of fuel
1984-13-R,5776,14,DNF,,11,,59,0,1,0,,,Accident
1984-13-R,5783,15,DNF,,25,,53,0,1,0,,,Throttle
1984-13-R,5768,16,DNF,,18,,51,0,1,0,,,Engine
1984-13-R,5772,17,DNF,,14,,31,0,1,0,,,Engine
1984-13-R,5787,18,DNF,,8,,23,0,1,0,,,Engine
1984-13-R,5762,19,DNF,,4,,23,0,1,0,,,Spun off
1984-13-R,5760,20,DNF,,16,,22,0,1,0,,,Spun off
1984-13-R,5779,21,DNF,,13,,19,0,1,0,,,Engine
1984-13-R,5777,22,DNF,,19,,17,0,1,0,,,Wheel
1984-13-R,5748,23,DNF,,2,,10,0,1,0,,,Oil pressure
1984-13-R,5770,24,DNF,,21,,8,0,1,0,,,Fuel pump
1984-13-R,5773,25,DNF,,9,,7,0,1,0,,,Engine
