entrantId,lap,time,timeOfDay,annotation
6408,13,32519,14:19:00,
6416,14,30310,14:20:48,
6410,16,28431,14:23:10,
6412,16,27996,14:23:17,
6415,16,31975,14:23:26,
6409,16,32079,14:23:42,
6404,17,28069,14:24:00,
6411,17,27929,14:24:45,
6405,18,27440,14:25:43,
6400,18,27598,14:25:45,
6403,19,29704,14:27:22,
6401,20,28608,14:28:49,
6426,20,30272,14:28:51,
6414,20,31391,14:29:36,
6418,20,28805,14:32:44,
6425,21,27505,14:30:21,
6417,21,28568,14:30:37,
6402,22,29283,14:31:29,
6413,22,28204,14:32:05,
6427,24,30945,14:36:54,
6410,32,28131,14:46:37,
6415,33,28886,14:48:35,
6404,34,27338,14:48:32,
6411,34,27110,14:49:46,
6405,35,27674,14:50:00,
6400,35,27153,14:50:16,
6412,38,27724,14:55:35,
6408,39,27805,14:57:16,
6416,41,31399,15:00:52,
6409,41,28232,15:01:28,
6401,43,28552,15:02:16,
6417,43,45821,15:02:59,
6414,43,31549,15:04:15,
6402,44,28431,15:03:32,
6400,44,26724,15:03:33,
6425,44,26754,15:03:56,
6413,44,28087,15:04:21,
6403,45,28620,15:05:15,
6426,45,27116,15:05:20,
6425,46,35061,15:07:21,
6426,46,35453,15:07:25,
6418,46,27841,15:12:05,
6426,47,32811,15:10:12,
6404,49,28751,15:10:06,
6405,50,27974,15:11:32,
6427,50,30525,15:17:25,
6411,52,28980,15:16:19,
6412,53,26868,15:17:46,
6426,53,30190,15:19:19,
6408,56,27190,15:22:12,
