sessionId,entrantId,positionOrder,positionText,laps,time
1996-15-Q,6404,1,1,8,80330
1996-15-Q,6405,2,2,10,80339
1996-15-Q,6402,3,3,9,81088
1996-15-Q,6400,4,4,9,81236
1996-15-Q,6403,5,5,9,81293
1996-15-Q,6401,6,6,10,81362
1996-15-Q,6425,7,7,9,81640
1996-15-Q,6426,8,8,9,82066
1996-15-Q,6410,9,9,12,82205
1996-15-Q,6411,10,10,10,82324
1996-15-Q,6413,11,11,11,82325
1996-15-Q,6412,12,12,12,82655
1996-15-Q,6417,13,13,12,82765
1996-15-Q,6416,14,14,11,83013
1996-15-Q,6408,15,15,10,83055
1996-15-Q,6415,16,16,10,83531
1996-15-Q,6414,17,17,10,84230
1996-15-Q,6409,18,18,11,84293
1996-15-Q,6418,19,19,11,84510
1996-15-Q,6427,20,20,12,85612
