entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6405,1,1,6022915,2,,70,10,1,10,,
6404,2,2,6042881,1,,70,6,1,6,,
6400,3,3,6076680,4,,70,4,1,4,,
6402,4,4,6078024,3,,70,3,1,3,,
6401,5,5,6110304,6,,70,2,1,2,,
6403,6,6,6116056,5,,70,1,1,1,,
6413,7,7,,11,,69,0,1,0,,
6412,8,8,,12,,69,0,1,0,,
6411,9,9,,10,,69,0,1,0,,
6408,10,10,,15,,69,0,1,0,,
6417,11,11,,13,,69,0,1,0,,
6416,12,12,,14,,68,0,1,0,,
6426,13,13,,8,,68,0,1,0,,
6414,14,14,,17,,67,0,1,0,,
6427,15,15,,20,,65,0,1,0,,
6418,16,16,,19,,65,0,1,0,,
6425,17,DNF,,7,,52,0,1,0,,Collision damage
6415,18,DNF,,16,,47,0,1,0,,Engine
6409,19,DNF,,18,,46,0,1,0,,Collision
6410,20,DNF,,9,,41,0,1,0,,Spun off
