entrantId,positionOrder,positionText,time,laps
7283,1,1,65742,30
7312,2,2,65983,32
7311,3,3,66012,33
7313,4,4,66251,34
7284,5,5,66262,32
7293,6,6,66340,29
7296,7,7,66497,27
7294,8,8,66656,31
7314,9,9,66696,28
7288,10,10,66780,33
7303,11,11,66794,23
7300,12,12,66809,36
7297,13,13,66846,30
7287,14,14,66847,33
7309,15,15,66985,34
7306,16,16,67017,36
7302,17,17,67018,25
7291,18,18,67202,30
7290,19,19,67287,28
7299,20,20,67368,20
