entrantId,lap,time,timeOfDay,annotation
6678,16,29367,14:26:34,
6693,17,25132,14:27:37,
6683,20,24843,14:32:20,
6674,21,25275,14:33:17,
6682,21,25341,14:33:18,
6684,21,26942,14:33:39,
6681,22,25561,14:34:38,
6673,22,24856,14:34:39,
6671,23,24715,14:35:29,
6670,23,25184,14:36:01,
6677,23,26298,14:36:05,
6669,24,25833,14:36:59,
6696,25,25787,14:38:50,
6679,25,25856,14:39:22,
6692,27,25529,14:41:36,
6697,27,25674,14:42:14,
6683,40,26464,15:01:24,
6678,41,29836,15:02:26,
6671,42,24165,15:02:27,
6673,42,25379,15:03:31,
6684,42,31257,15:04:01,
6674,44,24229,15:06:21,
6682,44,23282,15:06:21,
6681,45,23136,15:07:43,
6670,46,24970,15:08:41,
6677,46,23905,15:09:07,
6679,46,23753,15:09:41,
6696,47,24446,15:09:58,
6697,47,23502,15:10:49,
6669,48,24455,15:11:03,
6692,49,22170,15:12:22,
6683,49,48542,15:14:49,
6683,52,35131,15:20:11,
