entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6592,1,1,5292058,1,,62,10,1,10,,,
6597,2,2,5293940,6,,62,8,1,8,1882,,
6593,3,3,5294349,3,,62,6,1,6,2291,,
6595,4,4,5300861,2,,62,5,1,5,8803,,
6596,5,5,5301469,12,,62,4,1,4,9411,,
6599,6,6,5335747,8,,62,3,1,3,43689,,
6594,7,7,5337329,4,,62,2,1,2,45271,,
6607,8,8,,9,,61,1,1,1,+1 lap,,
6610,9,9,,10,,61,0,1,0,+1 lap,,
6600,10,10,,11,,61,0,1,0,+1 lap,,
6601,11,11,,14,,61,0,1,0,+1 lap,,
6611,12,12,,13,,61,0,1,0,+1 lap,,
6598,13,13,,16,,61,0,1,0,+1 lap,,
6605,14,14,,15,,60,0,1,0,+2 laps,,
6602,15,15,,17,,57,0,1,0,,,Engine
6604,16,DNF,,5,,54,0,1,0,,,Driveshaft
6603,17,DNF,,PL,,51,0,1,0,,,Oil line
6609,18,DNF,,PL,,38,0,1,0,,,Electrical
6608,19,DNF,,PL,,23,0,1,0,,,Fuel rig
6606,20,DNF,,7,,19,0,1,0,,,Engine
