entrantId,positionOrder,positionText,laps,time
6294,1,1,11,117837
6340,2,2,10,117904
6310,3,3,12,118279
6290,4,4,9,118914
6331,5,5,12,119297
6328,6,6,10,119347
6291,7,7,10,119431
6300,8,8,8,119503
6289,9,9,8,120743
6329,10,10,11,120762
6302,11,11,13,120787
6299,12,12,10,120843
6349,13,13,9,121231
6306,14,14,11,121532
6296,15,15,7,121880
6323,16,16,10,122119
6293,17,17,11,122225
6346,18,18,7,122298
6324,19,19,9,122416
6347,20,20,9,123045
6342,21,21,8,123560
6311,22,22,9,124373
6348,23,23,10,124374
6343,24,24,7,126814
6295,25,25,6,127128
6350,26,26,10,127191
