entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6331,1,1,6953532,2,,50,10,1,10,,,
6291,2,2,6956897,1,,50,6,1,6,3365,,
6328,3,3,7005577,7,,50,4,1,4,52045,,
6340,4,4,7009606,4,,50,3,1,3,56074,,
6300,5,5,7055639,6,,50,2,1,2,"01:42,11",,
6310,6,6,7073395,3,,50,1,1,1,"01:59,86",,
6293,7,7,7076517,8,,50,0,1,0,"02:02,98",,
6295,8,8,,18,,49,0,1,0,+1 lap,,
6302,9,9,,22,,49,0,1,0,+1 lap,,
6347,10,10,,25,,49,0,1,0,+1 lap,,
6306,11,11,,19,,49,0,1,0,+1 lap,,
6311,12,12,,24,,48,0,1,0,+2 laps,,
6342,13,13,,17,,48,0,1,0,+2 laps,,
6290,14,DNF,,13,,26,0,1,0,,,Engine
6299,15,DNF,,10,,16,0,1,0,,,Gearbox
6294,16,DNF,,9,,13,0,1,0,,,Spun off
6296,17,DNF,,12,,13,0,1,0,,,Spun off
6329,18,DNF,,11,,10,0,1,0,,,Battery
6348,19,DNF,,20,,10,0,1,0,,,Collision
6323,20,DNF,,16,,10,0,1,0,,,Collision
6324,21,DNF,,21,,10,0,1,0,,,Spun off
6346,22,DNF,,5,,3,0,1,0,,,Spun off
6289,23,DNF,,14,,3,0,1,0,,,Spun off
6350,24,DNF,,26,,3,0,1,0,,,Spun off
6343,25,DNF,,PL,,0,0,1,0,,,Spun off
6349,26,DNF,,15,,0,0,1,0,,,Engine
