entrantId,positionOrder,positionText,laps,time
5628,1,1,,87509
5619,2,2,,87895
5618,3,3,,88563
5605,4,4,,88663
5645,5,5,,88740
5611,6,6,,88822
5656,7,7,,88874
5637,8,8,,88999
5644,9,9,,89183
5639,10,10,,89228
5638,11,11,,89544
5649,12,12,,89590
5655,13,13,,89883
5640,14,14,,90048
5607,15,15,,90146
5660,16,16,,90518
5630,17,17,,90599
5631,18,18,,90717
5650,19,19,,90946
5668,20,20,,91235
5663,21,21,,91759
5662,22,22,,91861
5632,23,23,,91901
5658,24,24,,92203
5669,25,25,,92205
5652,26,26,,92325
5657,27,27,,92359
5664,28,28,,94045
5622,29,29,,102730
