entrantId,positionOrder,positionText,laps,time
5904,1,1,,106113
5927,2,2,,106201
5909,3,3,,106590
5928,4,4,,106590
5905,5,5,,106890
5916,6,6,,107740
5922,7,7,,107802
5915,8,8,,108607
5910,9,9,,109781
5919,10,10,,109794
5920,11,11,,109834
5912,12,12,,110114
5930,13,13,,110604
5921,14,14,,110986
5929,15,15,,111230
5925,16,16,,111514
5931,17,17,,111687
5936,18,18,,112262
5906,19,19,,112573
5935,20,20,,112661
5941,21,21,,112816
5937,22,22,,112821
5923,23,23,,113218
5907,24,24,,113944
5942,25,25,,116362
5924,26,26,,117255
