entrantId,positionOrder,positionText,laps,time
7112,1,1,,101275
7114,2,2,,101502
7097,3,3,,101911
7110,4,4,,101961
7098,5,5,,102090
7096,6,6,,102215
7103,7,7,,102284
7101,8,8,,102467
7104,9,9,,102735
7109,10,10,,102751
7106,11,11,,103186
7113,12,12,,103347
7105,13,13,,103796
7107,14,14,,104267
7115,15,15,,104603
