entrantId,lap,time,timeOfDay,annotation
7131,1,30012,16:16:15,
7141,1,21376,16:16:35,
7136,1,56710,16:16:58,
7139,1,35608,16:17:11,Ten-second time penalty
7133,1,44107,16:17:16,Ten-second time penalty
7135,2,28109,16:19:26,
7132,2,21725,16:19:32,
7134,12,20782,16:40:48,
7146,15,21516,16:46:02,
7128,17,21103,16:49:58,
7133,18,25378,16:52:18,
7145,22,20377,16:58:07,
7141,22,20809,16:59:24,
7138,23,19737,17:00:38,
7137,24,21058,17:02:20,
7128,25,20887,17:05:01,
7130,30,20037,17:12:13,
7133,36,32629,17:25:51,
7129,37,19925,17:25:09,
7143,38,19765,17:26:56,
7139,39,21778,17:30:36,
7134,39,21287,17:30:54,
7141,39,21072,17:31:04,
7128,39,20760,17:31:27,
7133,39,14998,17:32:40,
7147,40,20192,17:30:08,
7130,40,20823,17:30:26,
7145,40,21329,17:30:37,
7131,40,21149,17:31:21,
7135,40,26174,17:31:34,
7132,40,22757,17:31:39,
7146,40,20967,17:31:48,
7137,40,22030,17:32:00,
7138,40,21236,17:32:03,
7136,40,21371,17:32:15,
7128,46,20978,17:47:50,
