entrantId,positionOrder,positionText,laps,time
6886,1,1,18,74433
6885,2,2,17,74996
6887,3,3,19,75024
6882,4,4,19,75245
6888,5,5,21,75310
6884,6,6,14,75386
6883,7,7,19,75529
6900,8,8,13,76617
6899,9,9,15,76736
6898,10,10,19,76821
6895,11,11,20,76990
6892,12,12,13,77196
6893,13,13,17,77333
6897,14,14,18,77403
6891,15,15,17,77779
6890,16,16,17,77880
6894,17,17,17,78069
6902,18,18,20,78115
6907,19,19,21,78580
6908,20,20,21,78808
6904,21,21,19,79259
6906,22,22,15,80115
6905,23,23,16,80278
6889,24,24,3,
