entrantId,positionOrder,positionText,laps,time
6850,1,1,23,115409
6848,2,2,22,115854
6849,3,3,23,115903
6847,4,4,28,116076
6851,5,5,18,116459
6856,6,6,26,116501
6853,7,7,30,116555
6858,8,8,26,116750
6854,9,9,25,117140
6867,10,10,24,117255
6868,11,11,27,117352
6859,12,12,29,117361
6855,13,13,21,117452
6860,14,14,29,117833
6857,15,15,29,118155
6862,16,16,31,119799
6852,17,17,12,120444
6864,18,18,23,120873
6863,19,19,14,120990
6869,20,20,3,122037
6870,21,21,21,122188
6866,22,22,17,126968
6861,23,23,1,
