entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6854,1,1,5960396,3,,49,25,1,25,,
6853,2,2,5976495,2,,49,18,1,18,,
6848,3,3,5983578,4,,49,15,1,15,,
6851,4,4,5999195,1,,49,12,1,12,,
6850,5,5,6000609,5,,49,10,1,10,,
6849,6,6,6004559,7,,49,8,1,8,,
6847,7,7,6005676,8,,49,6,1,6,,
6852,8,8,6006756,6,,49,4,1,4,,
6860,9,9,6013404,12,,49,2,1,2,,
6855,10,10,6022885,11,,49,1,1,1,,
6857,11,11,6029489,9,,49,0,1,0,,
6859,12,12,6043354,10,,49,0,1,0,,
6862,13,13,6053052,18,,49,0,1,0,,
6856,14,14,,13,,48,0,1,0,,
6864,15,15,,21,,47,0,1,0,,
6861,16,16,,15,,46,0,1,0,,
6863,17,17,,20,,46,0,1,0,,Hydraulics
6867,18,DNF,,14,,28,0,1,0,,Hydraulics
6866,19,DNF,,23,,17,0,1,0,,Airbox
6869,20,DNF,,19,,16,0,1,0,,Gearbox
6858,21,DNF,,17,,13,0,1,0,,Suspension
6868,22,DNF,,16,,11,0,1,0,,Engine
6870,23,DNF,,22,,2,0,1,0,,Hydraulics
6865,24,DNF,,24,,1,0,1,0,,Spun off
