entrantId,lap,time,timeOfDay,annotation
6680,11,25596,13:20:23,
6699,16,25524,13:27:54,
6693,17,21414,13:28:14,
6698,17,26018,13:29:28,
6677,19,36605,13:31:27,
6674,19,23846,13:31:35,
6679,19,26057,13:31:37,
6669,20,24215,13:32:20,
6681,20,24145,13:32:43,
6673,20,24043,13:32:52,
6682,21,25408,13:34:10,
6676,22,23824,13:34:57,
6683,22,23791,13:36:17,
6671,23,24627,13:36:20,
6692,24,23976,13:38:11,
6678,24,24567,13:38:32,
6672,25,24099,13:39:13,
6675,26,23284,13:40:57,
6670,31,25970,13:50:28,
6693,32,21341,13:49:28,
6699,36,24663,13:57:37,
6677,38,24473,13:58:55,
6680,38,25568,13:58:56,
6698,38,24711,14:00:55,
6683,39,23149,14:01:26,
6674,41,23070,14:03:06,
6681,42,22417,14:03:51,
6669,43,23213,14:04:34,
6673,43,22418,14:05:36,
6676,44,21818,14:05:35,
6675,45,21152,14:07:17,
6693,45,21327,14:07:52,
6672,46,33810,14:08:28,
6692,46,20760,14:09:12,
6682,47,21006,14:10:50,
6678,47,21211,14:11:08,
6679,47,21134,14:11:42,
6671,49,20367,14:12:30,
