entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6629,1,1,5066985,1,,53,10,1,10,,
6632,2,2,5081083,2,,53,8,1,8,,
6637,3,3,5086647,5,,53,6,1,6,,
6638,4,4,5098766,4,,53,5,1,5,,
6636,5,5,5104752,11,,53,4,1,4,,
6657,6,6,5106347,12,,53,3,1,3,,
6631,7,7,5122332,13,,53,2,1,2,,
6639,8,8,5123261,7,,53,1,1,1,,
6640,9,9,5156641,19,,53,0,1,0,,
6663,10,10,,9,,52,0,1,0,,
6665,11,11,,6,,52,0,1,0,,
6642,12,12,,14,,52,0,1,0,,
6645,13,13,,16,,52,0,1,0,,
6660,14,14,,10,,51,0,1,0,,
6654,15,15,,17,,51,0,1,0,,
6647,16,16,,18,,50,0,1,0,,
6648,17,DNF,,PL,,41,0,1,0,,Spin
6656,18,DNF,,8,,38,0,1,0,,Collision
6630,19,DNF,,15,,38,0,1,0,,Collision
6641,20,DNF,,3,,20,0,1,0,,Overheating
