entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
7283,1,1,6531980,1,,78,25,1,25,,
7294,2,2,6559901,2,,78,18,1,18,,
7291,3,3,6568970,3,,78,15,1,15,,
7313,4,4,6571042,5,,78,13,1,13,,
7314,5,5,6588264,8,,78,10,1,10,,
7311,6,6,6593870,6,,78,8,1,8,,
7290,7,7,6594342,7,,78,6,1,6,,
7312,8,8,6595371,4,,78,4,1,4,,
7299,9,9,,10,,77,2,1,2,,
7300,10,10,,11,,77,1,1,1,,
7287,11,11,,15,,77,0,1,0,,
7306,12,12,,12,,77,0,1,0,,
7288,13,13,,19,,77,0,1,0,,
7303,14,14,,13,,77,0,1,0,,
7309,15,15,,9,,76,0,1,0,,
7284,16,16,,20,,76,0,1,0,,
7297,17,17,,18,,76,0,1,0,,
7302,18,18,,16,,76,0,1,0,,
7296,19,19,,17,,70,0,1,0,,
7293,20,DNF,,14,,53,0,1,0,,Collision
