sessionId,entrantId,positionOrder,positionText,laps,time
2020-05-FP3,7200,1,1,15,86621
2020-05-FP3,7203,2,2,16,86784
2020-05-FP3,7186,3,3,20,87202
2020-05-FP3,7207,4,4,16,87256
2020-05-FP3,7194,5,5,15,87263
2020-05-FP3,7193,6,6,18,87328
2020-05-FP3,7199,7,7,12,87455
2020-05-FP3,7196,8,8,15,87474
2020-05-FP3,7198,9,9,15,87496
2020-05-FP3,7201,10,10,22,87627
2020-05-FP3,7191,11,11,15,87659
2020-05-FP3,7197,12,12,18,87754
2020-05-FP3,7187,13,13,20,87811
2020-05-FP3,7185,14,14,12,87815
2020-05-FP3,7190,15,15,15,88076
2020-05-FP3,7188,16,16,14,88125
2020-05-FP3,7202,17,17,17,88349
2020-05-FP3,7204,18,18,13,88468
2020-05-FP3,7189,19,19,12,88538
2020-05-FP3,7195,20,20,16,88763
