sessionId,entrantId,positionOrder,positionText,laps,time
2020-05-Q1,7203,1,1,,86738
2020-05-Q1,7200,2,2,,86818
2020-05-Q1,7196,3,3,,87153
2020-05-Q1,7191,4,4,,87154
2020-05-Q1,7199,4,4,,87154
2020-05-Q1,7194,6,6,,87187
2020-05-Q1,7186,7,7,,87217
2020-05-Q1,7198,8,8,,87278
2020-05-Q1,7207,9,9,,87279
2020-05-Q1,7193,10,10,,87427
2020-05-Q1,7185,11,11,,87442
2020-05-Q1,7201,12,12,,87450
2020-05-Q1,7190,13,13,,87519
2020-05-Q1,7187,14,14,,87612
2020-05-Q1,7202,15,15,,87757
2020-05-Q1,7197,16,16,6,87882
2020-05-Q1,7195,17,17,9,88236
2020-05-Q1,7188,18,18,6,88430
2020-05-Q1,7204,19,19,6,88433
2020-05-Q1,7189,20,20,6,88493
