entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6615,1,1,5626933,1,,65,10,1,10,,
6599,2,2,5632649,3,,65,8,1,8,,
6616,3,3,5644934,2,,65,6,1,6,,
6594,4,4,5688955,9,,65,5,1,5,,
6595,5,5,,7,,64,4,1,4,,
6611,6,6,,13,,64,3,1,3,,
6604,7,7,,12,,64,2,1,2,,
6603,8,8,,15,,63,1,1,1,,
6607,9,9,,5,,63,0,1,0,,
6600,10,10,,14,,63,0,1,0,,
6608,11,11,,18,,63,0,1,0,,
6609,12,12,,19,,62,0,1,0,,
6602,13,DNF,,17,,43,0,1,0,,Engine
6610,14,DNF,,6,,41,0,1,0,,Gearbox
6601,15,DNF,,10,,38,0,1,0,,Suspension
6596,16,DNF,,8,,17,0,1,0,,Collision
6606,17,DNF,,11,,12,0,1,0,,Electrical
6598,18,DNF,,4,,0,0,1,0,,Collision
6605,19,DNF,,16,,0,0,1,0,,Collision
6597,20,DNF,,20,,0,0,1,0,,Collision
