sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1957-02-R,1529,1,1,11412800,1,,105,9,1,9,,,
1957-02-R,1523,2,2,11438000,4,,105,6,1,6,25200,,
1957-02-R,1514,3,3,,10,,103,4,1,4,+2 laps,,
1957-02-R,1518,4,4,,13,,102,3,1,3,+3 laps,,
1957-02-R,1528,5,5,,6,,100,2,1,2,+5 laps,,
1957-02-R,1520,6,6,,15,,100,0,1,0,+5 laps,,
1957-02-R,1525,7,7,,9,,95,0,1,0,,,Engine
1957-02-R,1527,7,7,,9,,95,0,1,0,,,Engine
1957-02-R,1531,9,DNF,,14,,64,0,1,0,,,Oil leak
1957-02-R,1533,9,DNF,,14,,64,0,1,0,,,Oil leak
1957-02-R,1516,10,DNF,,11,,60,0,1,0,,,Engine
1957-02-R,1532,11,DNF,,7,,51,0,1,0,,,Spun off
1957-02-R,1519,12,DNF,,16,,47,0,1,0,,,Fuel leak
1957-02-R,1533,13,DNF,,8,,23,0,1,0,,,Suspension
1957-02-R,1524,14,DNF,,12,,10,0,1,0,,,Accident
1957-02-R,1527,15,DNF,,5,,4,0,1,0,,,Accident
1957-02-R,1526,16,DNF,,2,,4,0,1,0,,,Accident
1957-02-R,1522,17,DNF,,3,,4,0,1,0,,,Accident
