entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7081,1,1,7169133,3,,78,25,1,25,,,
7064,2,2,7176385,1,,78,18,1,18,7252,,
7070,3,3,7182958,7,,78,15,1,15,13825,,
7065,4,4,7184979,4,,78,12,1,12,15846,,
7072,5,5,7254209,9,,78,10,1,10,"01:25,08",,
7078,6,6,7262132,5,,78,8,1,8,"01:32,99",,
7066,7,7,7262423,2,,78,6,1,6,"01:33,29",,
7082,8,8,,6,,77,4,1,4,+1 lap,,
7076,9,9,,13,,77,2,1,2,+1 lap,,
7073,10,10,,14,,77,1,1,1,+1 lap,,
7075,11,11,,12,,77,0,1,0,+1 lap,,
7083,12,12,,10,,77,0,1,0,+1 lap,10000,
7068,13,13,,15,,76,0,1,0,+2 laps,,
7085,14,14,,20,,76,0,1,0,+2 laps,10000,
7084,15,15,,19,,74,0,1,0,+4 laps,,
7069,16,DNF,,17,,51,0,1,0,,,Collision damage
7071,17,DNF,,PL,,48,0,1,0,,,Collision damage
7090,18,DNF,,PL,,34,0,1,0,,,Accident
7074,19,DNF,,16,,32,0,1,0,,,Collision damage
7089,20,DNF,,8,,18,0,1,0,,,Collision
7067,21,DNF,,11,5,10,0,1,0,,,Accident damage
7079,22,DNF,,18,,7,0,1,0,,,Accident
