entrantId,positionOrder,positionText,laps,time
6191,1,1,,76523
6192,2,2,,76758
6188,3,3,,77163
6187,4,4,,77344
6211,5,5,,78184
6203,6,6,,78659
6212,7,7,,78904
6190,8,8,,79034
6201,9,9,,79155
6204,10,10,,79254
6198,11,11,,79532
6215,12,12,,79828
6195,13,13,,79957
6207,14,14,,80266
6189,15,15,,80317
6216,16,16,,80526
6210,17,17,,80627
6197,18,18,,80629
6196,19,19,,80682
6208,20,20,,80696
6200,21,21,,80744
6209,22,22,,80747
6205,23,23,,81441
6206,24,24,,81749
6199,25,25,,81827
6193,26,26,,81961
6214,27,27,,82040
6202,28,28,,82204
6213,29,29,,82226
6194,30,30,,85176
