entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
5755,1,1,4872851,4,,51,9,1,9,,
5748,2,2,4896376,1,,51,6,1,6,,
5773,3,3,4921849,12,,51,4,1,4,,
5749,4,4,4929163,7,,51,3,1,3,,
5776,5,5,,17,,50,2,1,2,,
5777,6,6,,19,,50,1,1,1,,
5774,7,7,,15,,50,0,1,0,,
5771,8,8,,21,,49,0,1,0,,
5775,9,9,,24,,49,0,1,0,,
5768,10,10,,13,,48,0,1,0,,Out of fuel
5756,11,11,,25,,48,0,1,0,,
5791,12,12,,20,,48,0,1,0,,
5761,13,DNF,,5,,42,0,1,0,,Engine
5779,14,DNF,,10,,35,0,1,0,,Oil pressure
5759,15,DNF,,8,,32,0,1,0,,Engine
5754,16,DNF,,2,,28,0,1,0,,Spun off
5758,17,DNF,,3,,28,0,1,0,,Engine
5783,18,NC,,26,,23,0,1,0,,
5769,19,DNF,,16,,18,0,1,0,,Engine
5762,20,DNF,,6,,17,0,1,0,,Engine
5772,21,DNF,,18,,15,0,1,0,,Injection
5788,22,DNF,,9,,15,0,1,0,,Handling
5787,23,DNF,,11,,12,0,1,0,,Engine
5789,24,DNF,,22,,6,0,1,0,,Engine
5770,25,DNF,,23,,4,0,1,0,,Gearbox
5760,26,DNS,,14,,,0,1,0,,Gearbox
