entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
5862,1,1,4928263,5,,44,9,1,9,,,
5867,2,2,4943700,3,,44,6,1,6,15437,,
5861,3,3,4972843,6,,44,4,1,4,44580,,
5879,4,4,5003439,8,,44,3,1,3,"01:15,18",,
5858,5,5,,1,,43,2,1,2,,,Out of fuel
5857,6,6,,2,,43,1,0,1,,,Out of fuel
5888,7,7,,20,,43,0,1,0,+1 lap,,
5887,8,8,,13,,43,0,1,0,+1 lap,,
5883,9,9,,19,,42,0,1,0,+2 laps,,
5874,10,10,,4,,42,0,1,0,+2 laps,,
5882,11,11,,11,,41,0,1,0,,,Broken wing
5893,12,12,,26,,40,0,1,0,+4 laps,,
5890,13,DNF,,17,,38,0,1,0,,,Turbo
5884,14,NC,,24,,38,0,1,0,+6 laps,,
5868,15,DNF,,16,,37,0,1,0,,,Engine
5885,16,DNF,,15,,34,0,1,0,,,Electrical
5863,17,DNF,,7,,22,0,1,0,,,Turbo
5877,18,DNF,,23,,20,0,1,0,,,Gearbox
5878,19,DNF,,22,,19,0,1,0,,,Overheating
5866,20,DNF,,12,,17,0,1,0,,,Water radiator
5897,21,DNF,,21,,13,0,1,0,,,Turbo
5898,22,DNF,,14,,11,0,1,0,,,Engine
5895,23,DNF,,25,,10,0,1,0,,,Clutch
5886,24,DNF,,18,,7,0,1,0,,,Engine
5881,25,DNF,,10,,6,0,1,0,,,Transmission
5873,26,DNF,,9,,0,0,1,0,,,Collision
