entrantId,positionOrder,positionText,laps,time
5863,1,1,,106321
5861,2,2,,109353
5857,3,3,,109383
5862,4,4,,109759
5874,5,5,,110946
5858,6,6,,111314
5879,7,7,,111452
5887,8,8,,111645
5867,9,9,,111863
5881,10,10,,112031
5873,11,11,,112114
5882,12,12,,112191
5885,13,13,,112361
5888,14,14,,113270
5886,15,15,,113403
5898,16,16,,113457
5883,17,17,,113460
5890,18,18,,114497
5866,19,19,,114543
5868,20,20,,115142
5897,21,21,,115292
5877,22,22,,116106
5878,23,23,,116224
5884,24,24,,116244
5895,25,25,,119659
5893,26,26,,120276
