entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7110,1,1,5786552,2,,71,25,1,25,,,
7114,2,2,5806230,4,,71,18,1,18,19678,,
7098,3,3,5840559,5,,71,15,1,15,54007,,
7097,4,4,5856630,1,,71,12,1,12,"01:10,08",,
7109,5,5,,6,,70,10,1,10,+1 lap,,
7103,6,6,,11,,70,8,1,8,+1 lap,,
7101,7,7,,9,,70,6,1,6,+1 lap,,
7105,8,8,,14,,70,4,1,4,+1 lap,,
7112,9,9,,3,,70,2,1,2,+1 lap,,
7102,10,10,,18,20,70,1,1,1,+1 lap,,
7104,11,11,,10,,70,0,1,0,+1 lap,,
7095,12,12,,19,35,70,0,1,0,+1 lap,,
7122,13,13,,20,20,70,0,1,0,+1 lap,,
7115,14,14,,13,,69,0,1,0,+2 laps,,
7099,15,15,,15,,69,0,1,0,+2 laps,,
7125,16,DNF,,8,,59,0,1,0,,,Steering
7100,17,DNF,,12,,55,0,1,0,,,Engine
7126,18,DNF,,17,20,30,0,1,0,,,Engine
7107,19,DNF,,7,,24,0,1,0,,,Power unit
7096,20,DNF,,16,20,5,0,1,0,,,Turbo
