entrantId,lap,time,timeOfDay,annotation
7097,1,32037,13:04:31,
7112,1,29283,13:04:57,
7125,2,22852,13:06:13,
7104,3,22055,13:07:22,
7115,4,23358,13:08:55,
7101,18,22903,13:27:58,
7107,19,22587,13:29:17,
7109,20,22665,13:30:35,
7100,28,22736,13:42:13,
7105,31,22507,13:46:09,
7095,31,28044,13:46:25,
7122,31,22709,13:46:43,
7099,31,28761,13:46:45,Five-second time penalty
7112,31,23315,13:46:57,
7125,31,23035,13:47:07,
7110,32,22570,13:46:33,
7114,32,21758,13:46:46,
7098,32,22540,13:47:13,
7103,32,21825,13:47:37,
7097,32,22379,13:48:10,
7102,32,22655,13:48:13,
7101,50,22528,14:12:39,
7099,62,23035,14:30:09,
