entrantId,positionOrder,positionText,laps,time
6352,1,1,21,76057
6393,2,2,23,76417
6394,3,3,22,76480
6375,4,4,14,77126
6374,5,5,17,77303
6383,6,6,23,77995
6365,7,7,22,78002
6377,8,8,20,78059
6385,9,9,23,78292
6353,10,10,22,78372
6364,11,11,18,78377
6373,12,12,23,78839
6389,13,13,23,79125
6355,14,14,20,79137
6396,15,15,23,79394
6372,16,16,20,79647
6354,17,17,23,79904
6371,18,18,23,80266
6360,19,19,21,80323
6367,20,20,5,80926
6361,21,21,8,81292
6369,22,22,23,81963
6368,23,23,23,81992
6366,24,24,2,102770
