sessionId,entrantId,positionOrder,positionText,laps,time
1995-15-Q2,6394,1,1,6,74013
1995-15-Q2,6393,2,2,6,74213
1995-15-Q2,6352,3,3,12,74284
1995-15-Q2,6375,4,4,8,75125
1995-15-Q2,6374,5,5,6,75131
1995-15-Q2,6365,6,6,12,75354
1995-15-Q2,6353,7,7,12,75556
1995-15-Q2,6377,8,8,6,75561
1995-15-Q2,6373,9,9,12,75621
1995-15-Q2,6364,10,10,12,75774
1995-15-Q2,6383,11,11,12,76166
1995-15-Q2,6396,12,12,8,76368
1995-15-Q2,6372,13,13,9,76519
1995-15-Q2,6389,14,14,10,76596
1995-15-Q2,6371,15,15,12,76887
1995-15-Q2,6354,16,16,12,77014
1995-15-Q2,6355,17,17,12,77235
1995-15-Q2,6360,18,18,12,78114
1995-15-Q2,6361,19,19,12,78212
1995-15-Q2,6368,20,20,12,79579
1995-15-Q2,6369,21,21,12,79779
1995-15-Q2,6367,22,22,7,80093
1995-15-Q2,6366,23,23,10,81405
1995-15-Q2,6385,24,24,2,83791
