sessionId,entrantId,positionOrder,positionText,laps,time
2002-02-Q,6564,1,1,9,95266
2002-02-Q,6569,2,2,11,95497
2002-02-Q,6565,3,3,12,95891
2002-02-Q,6568,4,4,12,96028
2002-02-Q,6567,5,5,11,96468
2002-02-Q,6566,6,6,12,96477
2002-02-Q,6570,7,7,10,97199
2002-02-Q,6577,8,8,9,97245
2002-02-Q,6572,9,9,12,97536
2002-02-Q,6584,10,10,11,97694
2002-02-Q,6580,11,11,12,97919
2002-02-Q,6576,12,12,11,97920
2002-02-Q,6574,13,13,11,98039
2002-02-Q,6571,14,14,10,98057
2002-02-Q,6573,15,15,11,98141
2002-02-Q,6581,16,16,10,98284
2002-02-Q,6579,17,17,12,98374
2002-02-Q,6575,18,18,7,98390
2002-02-Q,6585,19,19,10,98959
2002-02-Q,6578,20,20,11,99121
2002-02-Q,6583,21,21,12,99454
2002-02-Q,6582,22,22,12,100158
