entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6568,1,1,5652912,4,,56,10,1,10,,,
6569,2,2,5692612,2,,56,6,1,6,39700,,
6564,3,3,5714707,1,,56,4,1,4,"01:01,80",,
6577,4,4,5722679,8,,56,3,1,3,"01:09,77",,
6570,5,5,,7,,55,2,1,2,+1 lap,,
6571,6,6,,14,,55,1,1,1,+1 lap,,
6585,7,7,,19,,55,0,1,0,+1 lap,,
6574,8,8,,13,,55,0,1,0,+1 lap,,
6573,9,9,,15,,54,0,1,0,+2 laps,,
6579,10,10,,17,,54,0,1,0,+2 laps,,
6580,11,11,,11,,54,0,1,0,+2 laps,,
6584,12,12,,10,,53,0,1,0,+3 laps,,
6572,13,13,,9,,53,0,1,0,+3 laps,,
6565,14,DNF,,3,,39,0,1,0,,,Engine
6583,15,DNF,,21,,34,0,1,0,,,Electrical
6578,16,DNF,,20,,30,0,1,0,,,Hydraulics
6582,17,DNF,,22,,29,0,1,0,,,Gearbox
6567,18,DNF,,5,,24,0,1,0,,,Engine
6581,19,DNF,,16,,20,0,1,0,,,Fuel pressure
6566,20,DNF,,6,,15,0,1,0,,,Engine
6575,21,DNF,,18,,9,0,1,0,,,Clutch
6576,22,DNF,,12,,9,0,1,0,,,Overheating
