sessionId,entrantId,positionOrder,positionText,laps,time
2021-21-FP2,7229,1,1,22,89018
2021-21-FP2,7233,2,2,23,89079
2021-21-FP2,7221,3,3,22,89099
2021-21-FP2,7228,4,4,20,89213
2021-21-FP2,7223,5,5,21,89441
2021-21-FP2,7227,6,6,22,89555
2021-21-FP2,7236,7,7,24,89589
2021-21-FP2,7226,8,8,20,89597
2021-21-FP2,7222,9,9,22,89768
2021-21-FP2,7235,10,10,23,89772
2021-21-FP2,7215,11,11,22,89968
2021-21-FP2,7216,12,12,19,90004
2021-21-FP2,7234,13,13,23,90110
2021-21-FP2,7219,14,14,24,90276
2021-21-FP2,7225,15,15,22,90442
2021-21-FP2,7217,16,16,22,90502
2021-21-FP2,7232,17,17,24,90506
2021-21-FP2,7230,18,18,20,90652
2021-21-FP2,7218,19,19,23,91039
2021-21-FP2,7220,20,20,20,91629
