sessionId,entrantId,positionOrder,positionText,laps,time
2021-21-Q1,7222,1,1,,88021
2021-21-Q1,7233,2,2,,88057
2021-21-Q1,7215,3,3,,88216
2021-21-Q1,7236,4,4,,88237
2021-21-Q1,7228,5,5,,88285
2021-21-Q1,7235,6,6,,88310
2021-21-Q1,7216,7,7,,88338
2021-21-Q1,7221,8,8,,88401
2021-21-Q1,7229,9,9,,88466
2021-21-Q1,7226,10,10,,88503
2021-21-Q1,7227,11,11,,88752
2021-21-Q1,7219,12,12,,88856
2021-21-Q1,7234,13,13,,88899
2021-21-Q1,7232,14,14,,88926
2021-21-Q1,7223,15,15,,88944
2021-21-Q1,7218,16,16,9,89177
2021-21-Q1,7217,17,17,10,89198
2021-21-Q1,7225,18,18,9,89368
2021-21-Q1,7230,19,19,9,89464
2021-21-Q1,7220,20,20,8,90473
