entrantId,lap,time,timeOfDay,annotation
6936,1,29277,17:05:24,
6938,1,26057,17:05:48,
6939,1,26670,17:06:13,
6944,9,20319,17:20:35,
6938,9,21017,17:21:21,
6939,9,19829,17:21:58,
6929,13,24962,17:31:03,
6941,25,19529,17:53:36,
6934,26,19585,17:55:31,
6943,26,20122,17:55:32,
6952,26,21941,17:55:56,
6935,27,19701,17:57:17,
6951,27,19884,17:57:44,
6948,27,20769,17:57:47,
6933,28,19368,17:58:45,
6947,28,23032,17:59:21,
6949,28,22272,17:59:46,
6931,29,19455,18:00:35,
6945,29,20723,18:00:45,
6942,30,19486,18:02:32,
6930,30,19066,18:02:33,
6937,31,20278,18:03:59,
6946,32,22587,18:06:19,
6944,33,19885,18:08:11,
6929,37,19918,18:15:02,
6942,38,33431,18:17:35,Ten-second stop-go penalty
6943,38,21231,18:17:36,
6939,39,20265,18:19:26,
6935,41,21270,18:24:11,
6942,44,26858,18:30:24,Ten-second stop-go penalty
