entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6405,1,1,5580874,2,,61,10,1,10,,
6403,2,2,5599900,7,,61,6,1,6,,
6425,3,3,5631704,4,,61,4,1,4,,
6410,4,4,5647590,6,,61,3,1,3,,
6426,5,5,5663381,9,,61,2,1,2,,
6411,6,6,,8,,60,1,1,1,,
6417,7,7,,14,,60,0,1,0,,
6413,8,8,,11,,60,0,1,0,,
6412,9,9,,13,,60,0,1,0,,
6415,10,10,,15,,60,0,1,0,,
6419,11,11,,18,,59,0,1,0,,
6402,12,DNF,,5,,44,0,1,0,,Wheel bearing
6408,13,DNF,,16,,40,0,1,0,,Handling
6409,14,DNF,,17,,38,0,1,0,,Engine
6404,15,DNF,,1,,26,0,1,0,,Wheel nut
6418,16,DNF,,19,,21,0,1,0,,Gearbox
6414,17,DNF,,20,,13,0,1,0,,Electrical
6416,18,DNF,,12,,12,0,1,0,,Camshaft
6401,19,DNF,,10,,5,0,1,0,,Differential
6400,20,DNF,,3,,3,0,1,0,,Hydraulics
