entrantId,positionOrder,positionText,time,laps
7313,1,1,84381,6
7283,2,2,84483,6
7299,3,3,84685,8
7300,4,4,84724,8
7314,5,5,84827,6
7290,6,6,84918,7
7291,7,7,84928,8
7311,8,8,85079,9
7294,9,9,85241,6
7287,10,10,85297,6
7309,11,11,85301,6
7312,12,12,85328,8
7284,13,13,85462,6
7303,14,14,85707,5
7297,15,15,85783,6
