entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
6676,1,1,4468659,1,,53,10,1,10,,
6671,2,2,4471138,2,,53,8,1,8,,
6672,3,3,4486634,8,,53,6,1,6,,
6675,4,4,4491434,11,10,53,5,1,5,,
6681,5,5,4502445,5,,53,4,1,4,,
6682,6,6,4512584,9,,53,3,1,3,,
6709,7,7,4513302,16,,53,2,1,2,,
6669,8,8,4532294,3,,53,1,1,1,,
6678,9,9,4544072,15,,53,0,1,0,,
6692,10,10,4564729,6,,53,0,1,0,,
6677,11,11,,12,,52,0,1,0,,
6693,12,12,,7,,52,0,1,0,,
6680,13,13,,13,,52,0,1,0,,
6673,14,14,,14,,52,0,1,0,,
6679,15,15,,10,,52,0,1,0,,
6670,16,16,,4,,52,0,1,0,,
6710,17,17,,17,,51,0,1,0,,
6705,18,18,,18,,51,0,1,0,,
6699,19,19,,20,,51,0,1,0,,
6684,20,20,,19,,50,0,1,0,,
