entrantId,positionOrder,positionText,laps,time
5703,1,1,,91238
5688,2,2,,91964
5702,3,3,,91967
5713,4,4,,92138
5689,5,5,,92969
5717,6,6,,93450
5692,7,7,,93470
5698,8,8,,93528
5712,9,9,,94332
5684,10,10,,95086
5704,11,11,,95411
5686,12,12,,95525
5716,13,13,,95703
5685,14,14,,95707
5715,15,15,,96099
5700,16,16,,96116
5705,17,17,,96258
5708,18,18,,96324
5687,19,19,,96359
5699,20,20,,96620
5709,21,21,,96638
5719,22,22,,96652
5710,23,23,,96881
5701,24,24,,97322
5706,25,25,,97711
5697,26,26,,98097
5720,27,27,,98873
