sessionId,entrantId,positionOrder,positionText,laps,time
2012-12-Q2,6931,1,1,,107654
2012-12-Q2,6942,2,2,,107980
2012-12-Q2,6937,3,3,,108414
2012-12-Q2,6930,4,4,,108546
2012-12-Q2,6932,5,5,,108563
2012-12-Q2,6941,6,6,,108569
2012-12-Q2,6933,7,7,,108598
2012-12-Q2,6938,8,8,,108714
2012-12-Q2,6939,9,9,,108729
2012-12-Q2,6945,10,10,,108780
2012-12-Q2,6929,11,11,,108792
2012-12-Q2,6940,12,12,,108855
2012-12-Q2,6935,13,13,,109081
2012-12-Q2,6934,14,14,,109147
2012-12-Q2,6944,15,15,,109354
2012-12-Q2,6943,16,16,,109543
2012-12-Q2,6946,17,17,,110088
