entrantId,positionOrder,positionText,laps,time
6933,1,1,18,108542
6937,2,2,21,108683
6942,3,3,23,108850
6941,4,4,20,108863
6931,5,5,18,109091
6934,6,6,16,109092
6930,7,7,21,109164
6938,8,8,23,109266
6929,9,9,23,109292
6939,10,10,22,109382
6945,11,11,23,109561
6932,12,12,19,109615
6935,13,13,26,109621
6940,14,14,23,109674
6944,15,15,21,109710
6943,16,16,22,109776
6946,17,17,20,110027
6947,18,18,21,112339
6952,19,19,20,112566
6951,20,20,18,112630
6948,21,21,22,112809
6949,22,22,22,113383
6950,23,23,23,113562
6936,24,24,5,118113
