entrantId,lap,time,timeOfDay,annotation
6949,1,29107,14:06:31,
6941,1,27248,14:06:35,
6945,1,21842,14:06:36,
6941,7,21669,14:21:42,
6939,10,21402,14:27:27,
6937,11,20383,14:29:22,
6930,11,20908,14:29:28,
6951,11,22463,14:29:54,
6943,12,20287,14:31:21,
6934,12,20306,14:31:26,
6948,12,25972,14:31:42,
6940,13,22152,14:33:14,
6947,14,52206,14:35:49,
6950,14,23953,14:35:55,
6944,15,20660,14:37:19,
6949,15,25027,14:38:00,
6946,16,21690,14:39:19,
6952,18,21611,14:44:03,
6935,19,21664,14:45:02,
6931,20,19668,14:46:43,
6936,20,21062,14:47:24,
6929,21,20811,14:48:56,
6941,24,22106,14:55:27,
6951,25,20660,14:58:05,
6939,26,21115,14:59:07,
6948,26,21180,14:59:52,
6940,27,20696,15:00:38,
6930,27,20385,15:00:39,
6934,27,21049,15:00:45,
6949,27,22064,15:02:18,
6947,27,21931,15:02:21,
6937,28,20289,15:02:30,
6943,28,21060,15:02:51,
6950,28,22523,15:04:17,
6944,29,21077,15:04:49,
6935,35,20835,15:16:18,
6936,36,20534,15:18:36,
6946,39,22030,15:24:25,
