entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
5803,1,1,4690436,3,,65,9,1,9,,,
5827,2,2,,6,,64,6,1,6,+1 lap,,
5826,3,3,,16,,64,4,1,4,+1 lap,,
5809,4,4,,2,,64,3,1,3,+1 lap,,
5839,5,5,,12,,64,2,1,2,+1 lap,,
5834,6,6,,15,,63,1,1,1,+2 laps,,
5837,7,7,,20,,63,0,1,0,+2 laps,,
5817,8,8,,17,,63,0,1,0,+2 laps,,
5822,9,9,,14,,62,0,1,0,+3 laps,,
5814,10,10,,4,,60,0,1,0,,,Fuel injection
5805,11,11,,26,,59,0,1,0,+6 laps,,
5802,12,DNF,,10,,57,0,1,0,,,Electrical
5818,13,DNF,,19,,57,0,1,0,,,Spun off
5825,14,DNF,,7,,41,0,1,0,,,Clutch
5832,15,DNF,,23,,38,0,1,0,,,Transmission
5813,16,NC,,8,,37,0,1,0,,,
5811,17,DNF,,18,,28,0,1,0,,,Turbo
5808,18,DNF,,1,,21,0,1,0,,,Exhaust
5807,19,DNF,,5,,17,0,1,0,,,Clutch
5840,20,DNF,,22,,17,0,1,0,,,Turbo
5831,21,DNF,,24,,6,0,1,0,,,Engine
5833,22,DNF,,9,,4,0,1,0,,,Transmission
5830,23,DNF,,11,,1,0,1,0,,,Accident
5812,24,DNF,,21,,0,0,1,0,,,Accident
5838,25,DNF,,13,,0,0,1,0,,,Collision
5836,26,DNS,,25,,,0,1,0,,,Accident
