entrantId,lap,time,timeOfDay,annotation
6727,1,39531,14:05:33,
6727,2,39601,14:07:58,
6715,17,24330,14:31:35,
6720,17,25076,14:31:39,
6719,18,24781,14:33:09,
6725,20,25431,14:36:51,
6726,21,25270,14:38:12,
6730,21,25070,14:38:27,
6728,21,24301,14:38:34,
6729,22,24623,14:40:06,
6732,22,25996,14:40:45,
6744,22,25514,14:41:11,
6717,23,24882,14:41:07,
6734,23,25866,14:41:49,
6731,24,24615,14:43:54,
6735,24,24213,14:44:21,
6722,25,23624,14:44:51,
6716,26,24415,14:46:26,
6718,27,25691,14:47:58,
6721,28,23261,14:49:35,
6724,33,23501,14:57:40,
6715,38,25225,15:04:44,
6720,40,24185,15:07:59,
6719,41,23754,15:09:22,
6732,41,24766,15:11:40,
6735,41,25605,15:12:33,
6731,42,25123,15:13:14,
6722,43,23755,15:13:54,
6734,43,25255,15:13:59,
6717,44,23542,15:14:19,
6725,44,23129,15:15:11,
6721,44,22771,15:15:12,
6730,44,24100,15:15:17,
6716,44,23098,15:15:17,
6729,45,23546,15:17:10,
6718,48,24857,15:21:35,
6724,49,23175,15:23:10,
