entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6719,1,1,5758765,2,,60,10,1,10,,,
6715,2,2,5762516,1,,60,8,1,8,3751,,
6720,3,3,5763212,3,,60,6,1,6,4447,,
6717,4,4,5763644,5,,60,5,1,5,4879,,
6725,5,5,5831351,4,,60,4,1,4,"01:12,59",,
6716,6,6,5832881,11,,60,3,1,3,"01:14,12",,
6724,7,7,5833330,22,10,60,2,1,2,"01:14,56",,
6730,8,8,5848129,9,,60,1,1,1,"01:29,36",,
6722,9,9,,7,,59,0,1,0,+1 lap,,
6729,10,10,,13,,59,0,1,0,+1 lap,,
6734,11,11,,17,,59,0,1,0,+1 lap,,
6731,12,12,,18,,59,0,1,0,+1 lap,,
6732,13,13,,16,,59,0,1,0,+1 lap,,
6721,14,DNF,,10,,52,0,1,0,,,Engine
6718,15,DNF,,8,,52,0,1,0,,,Engine
6735,16,DNF,,20,,45,0,1,0,,,Hydraulics
6744,17,DNF,,21,,29,0,1,0,,,Hydraulics
6726,18,DNF,,6,,28,0,1,0,,,Engine
6728,19,DNF,,15,,28,0,1,0,,,Transmission
6723,20,DNF,,19,10,12,0,1,0,,,Hydraulics
6727,21,DNF,,12,,2,0,1,0,,,Collision damage
6733,22,DNF,,14,,0,0,1,0,,,Collision damage
