entrantId,positionOrder,positionText,laps,time
6737,1,1,27,92675
6715,2,2,14,93579
6719,3,3,14,93619
6739,4,4,25,93799
6738,5,5,29,93870
6721,6,6,19,93883
6726,7,7,12,93920
6740,8,8,30,93991
6716,9,9,19,94030
6745,10,10,23,94179
6724,11,11,19,94215
6732,12,12,23,94472
6717,13,13,13,94536
6720,14,14,18,94546
6725,15,15,11,94631
6723,16,16,14,94825
6718,17,17,14,94968
6728,18,18,19,95066
6727,19,19,14,95241
6729,20,20,12,95308
6733,21,21,19,95406
6742,22,22,26,95479
6734,23,23,21,95669
6730,24,24,12,95688
6731,25,25,18,95902
6735,26,26,25,96255
6744,27,27,16,96665
6722,28,28,5,
