sessionId,entrantId,positionOrder,positionText,laps,time
2002-12-WU,6586,1,1,13,76726
2002-12-WU,6587,2,2,16,77240
2002-12-WU,6572,3,3,17,77290
2002-12-WU,6575,4,4,13,77326
2002-12-WU,6573,5,5,14,77544
2002-12-WU,6570,6,6,14,77711
2002-12-WU,6566,7,7,10,77880
2002-12-WU,6568,8,8,15,77893
2002-12-WU,6567,9,9,10,77963
2002-12-WU,6569,10,10,8,77972
2002-12-WU,6571,11,11,14,78033
2002-12-WU,6581,12,12,14,78226
2002-12-WU,6576,13,13,15,78295
2002-12-WU,6588,14,14,15,78348
2002-12-WU,6589,15,15,15,78420
2002-12-WU,6584,16,16,15,78653
2002-12-WU,6574,17,17,15,78765
2002-12-WU,6577,18,18,11,78791
2002-12-WU,6585,19,19,11,79318
2002-12-WU,6580,20,20,12,79910
2002-12-WU,6583,21,21,15,80158
