entrantId,lap,time,timeOfDay,annotation
6488,11,34893,14:18:30,
6500,12,34096,14:19:37,
6501,20,47618,14:30:46,
6485,22,33328,14:37:22,
6494,26,46641,14:38:19,
6498,27,31245,14:39:12,
6500,27,37500,14:40:18,
6503,34,35674,14:50:29,
6489,35,33386,14:50:41,
6486,38,32552,14:53:49,
6487,40,33656,14:57:14,
6496,40,32772,14:58:23,
6493,41,32543,14:59:45,
6497,41,32359,15:00:15,
6484,42,30983,14:59:07,
6488,42,42514,15:02:02,
6504,43,35085,15:02:19,
6491,45,30780,15:04:05,
6500,47,31159,15:07:46,
6503,50,40903,15:13:22,
6487,55,32791,15:17:53,
