sessionId,entrantId,positionOrder,positionText,laps,time
1969-08-Q1,3959,1,1,,85480
1969-08-Q1,3965,2,2,,85690
1969-08-Q1,3879,3,3,,85820
1969-08-Q1,3972,4,4,,86480
1969-08-Q1,3966,5,5,,86480
1969-08-Q1,3967,6,6,,86720
1969-08-Q1,3970,7,7,,86900
1969-08-Q1,3971,8,8,,87040
1969-08-Q1,3958,9,9,,87310
1969-08-Q1,3931,10,10,,87400
1969-08-Q1,3964,11,11,,88400
1969-08-Q1,3963,12,12,,88470
1969-08-Q1,3974,13,13,,88510
1969-08-Q1,3960,14,14,,90560
1969-08-Q1,3962,15,15,,90860
1969-08-Q1,3969,16,16,,97960
