entrantId,positionOrder,positionText,laps,time
7194,1,1,,107765
7199,2,2,,108055
7192,3,3,,109321
7196,4,4,,110448
7185,5,5,,111595
7200,6,6,,112560
7198,7,7,,112622
7189,8,8,,112745
7203,9,9,,113258
7204,10,10,,117226
