entrantId,lap,time,timeOfDay,annotation
7198,1,25719,13:15:59,
7193,6,24275,13:25:49,
7203,7,23398,13:27:48,
7187,8,24022,13:28:57,
7200,8,23860,13:29:04,
7189,8,30765,13:29:23,
7195,8,24552,13:29:27,
7204,8,25432,13:29:38,
7197,8,23417,13:29:42,
7190,8,26686,13:29:52,
7188,8,24738,13:30:54,
7194,9,23730,13:30:37,
7186,9,22684,13:31:36,
7192,10,25163,13:32:35,
7185,10,23470,13:32:52,
7201,10,23910,13:32:56,
7191,10,23669,13:33:26,
7198,10,23475,13:33:43,
7199,11,24256,13:34:27,
7196,12,22602,13:36:22,
7199,18,22518,13:47:55,
7193,30,23687,14:08:52,
7189,30,31356,14:09:48,
7185,32,23208,14:12:20,
7202,32,22692,14:13:13,
7187,33,25401,14:13:43,
7201,33,23537,14:14:01,
7191,33,23288,14:14:57,
7196,34,22490,14:15:35,
7195,34,153964,14:16:33,
7194,36,23650,14:18:49,
7186,36,23686,14:19:42,
7190,36,31422,14:20:55,
7188,38,36599,14:26:46,
7202,42,22888,14:31:11,
7199,43,22787,14:31:06,
7203,46,22853,14:37:34,
7189,50,23180,14:44:57,
