sessionId,entrantId,positionOrder,positionText,laps,time
1984-02-Q2,5748,1,1,,64871
1984-02-Q2,5753,2,2,,65058
1984-02-Q2,5759,3,3,,65125
1984-02-Q2,5761,4,4,,65339
1984-02-Q2,5754,5,5,,65354
1984-02-Q2,5758,6,6,,65953
1984-02-Q2,5755,7,7,,66043
1984-02-Q2,5773,8,8,,66323
1984-02-Q2,5762,9,9,,66491
1984-02-Q2,5752,10,10,,66762
1984-02-Q2,5765,11,11,,66981
1984-02-Q2,5749,12,12,,67236
1984-02-Q2,5772,13,13,,67245
1984-02-Q2,5774,14,14,,67345
1984-02-Q2,5760,15,15,,67417
1984-02-Q2,5771,16,16,,67787
1984-02-Q2,5769,17,17,,67993
1984-02-Q2,5768,18,18,,68042
1984-02-Q2,5766,19,19,,68298
1984-02-Q2,5770,20,20,,69609
1984-02-Q2,5767,21,21,,69923
1984-02-Q2,5757,22,22,,70383
1984-02-Q2,5756,23,23,,70619
1984-02-Q2,5763,24,24,,71808
1984-02-Q2,5764,25,25,,72274
