sessionId,entrantId,positionOrder,positionText,laps,time
1972-11-Q1,4722,1,1,,73600
1972-11-Q1,4625,2,2,,73900
1972-11-Q1,4726,3,3,,74000
1972-11-Q1,4516,4,4,,74400
1972-11-Q1,4664,5,5,,74400
1972-11-Q1,4709,6,6,,74500
1972-11-Q1,4716,7,7,,74500
1972-11-Q1,4715,8,8,,74700
1972-11-Q1,4713,9,9,,74900
1972-11-Q1,4710,10,10,,75400
1972-11-Q1,4714,11,11,,75600
1972-11-Q1,4720,12,12,,75700
1972-11-Q1,4724,13,13,,75700
1972-11-Q1,4719,14,14,,75700
1972-11-Q1,4630,15,15,,75900
1972-11-Q1,4711,16,16,,76000
1972-11-Q1,4712,17,17,,76200
1972-11-Q1,4536,18,18,,76400
1972-11-Q1,4727,19,19,,76800
1972-11-Q1,4718,20,20,,76800
1972-11-Q1,4729,21,21,,77000
1972-11-Q1,4732,22,22,,77100
1972-11-Q1,4721,23,23,,77900
1972-11-Q1,4728,24,24,,78400
1972-11-Q1,4730,25,25,,78600
