entrantId,lap,time,timeOfDay,annotation
6856,1,23476,15:04:53,
6861,1,32073,15:05:25,
6868,10,25151,15:19:04,
6855,10,25225,15:19:12,
6854,11,22634,15:20:38,
6858,12,22754,15:22:09,
6859,12,25277,15:22:10,
6867,12,21899,15:22:15,
6853,13,21246,15:23:40,
6857,13,21590,15:23:40,
6860,13,26326,15:23:54,
6851,14,21946,15:24:56,
6849,14,21463,15:25:11,
6862,14,23711,15:25:25,
6852,15,22741,15:26:26,
6848,15,24260,15:26:27,
6850,15,21085,15:26:44,
6847,17,21754,15:29:33,
6866,20,24624,15:35:40,
6865,21,23615,15:37:47,
6869,32,23183,15:54:41,
6870,33,23852,15:57:07,
6856,37,22090,16:01:59,
6862,41,22739,16:07:14,
6852,42,26004,16:07:55,
6861,44,23714,16:12:51,
6858,54,27230,16:27:38,
