entrantId,positionOrder,positionText,laps,time
6851,1,1,18,87086
6850,2,2,16,87359
6848,3,3,14,87396
6852,4,4,15,87553
6857,5,5,20,87784
6854,6,6,18,87861
6849,7,7,16,87879
6847,8,8,17,87963
6853,9,9,20,87969
6858,10,10,18,88344
6861,11,11,22,88610
6867,12,12,21,88652
6862,13,13,21,88734
6868,14,14,20,89036
6856,15,15,18,89044
6860,16,16,15,89211
6855,17,17,14,89305
6863,18,18,19,90618
6864,19,19,22,90884
6869,20,20,21,91341
6870,21,21,16,92180
6866,22,22,22,92230
6865,23,23,19,92762
6859,24,24,1,
