entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,timePenalty,reasonRetired
3239,1,1,7439100,2,,80,9,1,9,,
3205,2,2,7447100,6,,80,6,1,6,,
3242,3,3,7452100,5,,80,4,1,4,,
3204,4,4,7484200,1,,80,3,0,3,,
3241,5,5,,7,,79,2,1,2,,
3243,6,6,,3,,79,1,1,1,,
3237,7,7,,4,,79,0,1,0,,
3240,8,8,,8,,79,0,1,0,,
3238,9,9,,12,,79,0,1,0,,
3251,10,10,,13,,78,0,1,0,,
3247,11,11,,11,,77,0,1,0,,
3249,12,12,,17,,77,0,1,0,,
3246,13,13,,10,,55,0,1,0,,
3209,14,DNF,,14,,48,0,1,0,,Oil pressure
3208,15,DNF,,9,,36,0,1,0,,Differential
3245,16,DNF,,15,,16,0,1,0,,Oil leak
3250,17,DNF,,16,,11,0,1,0,,Engine
