entrantId,positionOrder,positionText,laps,time
7311,1,1,6,92726
7312,2,2,7,92770
7283,3,3,5,93104
7314,4,4,7,93112
7290,5,5,7,93239
7303,6,6,5,93323
7302,7,7,5,93513
7287,8,8,4,93525
7296,9,9,6,93537
7294,10,10,7,93555
