entrantId,lap,time,timeOfDay,annotation
7232,1,19970,16:06:06,
7234,2,20402,16:07:56,
7223,7,20168,16:16:54,
7216,7,20533,16:16:56,
7230,8,22440,16:19:00,
7235,9,19836,16:20:20,
7226,9,20253,16:20:28,
7218,9,22149,16:20:47,
7220,9,21759,16:20:57,
7236,10,20064,16:22:11,
7229,11,22470,16:23:50,
7221,11,20156,16:23:55,
7233,11,20356,16:24:08,
7215,11,20082,16:24:12,
7228,12,19769,16:25:37,
7222,13,21874,16:27:25,
7219,13,20048,16:27:59,
7217,18,19841,16:36:33,
7223,34,19983,17:09:13,
7234,34,20193,17:09:14,
7232,34,20029,17:09:15,
7230,34,69761,17:09:16,
7220,34,21958,17:11:01,
7230,44,21587,17:28:35,
7220,44,24780,17:29:37,
7220,46,15054,17:34:18,Red flag
7229,47,15432,17:33:39,All cars follow the SC through the pit lane
7222,47,15277,17:33:39,All cars follow the SC through the pit lane
7217,47,14945,17:33:42,All cars follow the SC through the pit lane
7221,47,15085,17:33:45,All cars follow the SC through the pit lane
7235,47,15092,17:33:48,All cars follow the SC through the pit lane
7226,47,14943,17:33:50,All cars follow the SC through the pit lane
7216,47,15866,17:33:53,All cars follow the SC through the pit lane
7236,47,15119,17:33:56,All cars follow the SC through the pit lane
7215,47,14994,17:34:01,All cars follow the SC through the pit lane
7223,47,15432,17:34:03,All cars follow the SC through the pit lane
7219,47,15064,17:34:05,All cars follow the SC through the pit lane
7234,47,14881,17:34:07,All cars follow the SC through the pit lane
7232,47,21438,17:34:08,All cars follow the SC through the pit lane
7233,47,21346,17:34:08,All cars follow the SC through the pit lane
7230,47,15058,17:35:06,All cars follow the SC through the pit lane
7220,47,1828965,17:37:20,All cars follow the SC through the pit lane
7222,48,1998466,17:36:45,Red flag
7229,48,2000923,17:36:47,Red flag
7217,48,2000416,17:36:49,Red flag
7221,48,2001830,17:36:52,Red flag
7235,48,2002544,17:36:53,Red flag
7226,48,2003526,17:36:55,Red flag
7216,48,2010409,17:36:57,Red flag
7236,48,2012724,17:36:58,Red flag
7215,48,2015163,17:37:00,Red flag
7223,48,2014526,17:37:04,Red flag
7219,48,2016437,17:37:06,Red flag
7234,48,2017324,17:37:08,Red flag
7218,48,2048175,17:37:10,Red flag
7233,48,2035229,17:37:13,Red flag
7232,48,2036172,17:37:18,Red flag
7230,48,2014176,17:37:47,Red flag
7220,48,86440,18:09:58,Red flag
