entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7112,1,1,5251194,1,,53,25,1,25,,,
7110,2,2,5252405,4,,53,18,1,18,1211,,
7096,3,3,5260873,3,,53,15,1,15,9679,,
7114,4,4,5261774,6,5,53,12,1,12,10580,,
7098,5,5,5283816,10,5,53,10,1,10,32622,,
7109,6,6,5318982,5,,53,8,1,8,"01:07,79",,
7101,7,7,5322618,7,,53,6,1,6,"01:11,42",,
7105,8,8,5340147,12,,53,4,1,4,"01:28,95",,
7099,9,9,5341077,13,,53,2,1,2,"01:29,88",,
7104,10,10,,8,,52,1,1,1,+1 lap,,
7102,11,11,,20,35,52,0,1,0,+1 lap,,
7108,12,12,,18,20,52,0,1,0,+1 lap,,
7122,13,13,,14,,52,0,1,0,+1 lap,,
7095,14,14,,9,,52,0,1,0,+1 lap,,
7115,15,15,,17,,51,0,1,0,+2 laps,,
7103,16,DNF,,15,,45,0,1,0,,,Suspension
7107,17,DNF,,11,,40,0,1,0,,,Rear wing
7100,18,DNF,,16,,7,0,1,0,,,Accident
7097,19,DNF,,2,,4,0,1,0,,,Spark plugs
7113,20,DNF,,19,20,0,0,1,0,,,Accident
