entrantId,positionOrder,positionText,laps,time
6191,1,1,,81842
6221,2,2,,83086
6222,3,3,,83418
6226,4,4,,83701
6192,5,5,,83876
6211,6,6,,83970
6212,7,7,,84274
6195,8,8,,84706
6209,9,9,,85043
6196,10,10,,85134
6227,11,11,,85239
6190,12,12,,85637
6210,13,13,,85739
6206,14,14,,85838
6205,15,15,,85865
6216,16,16,,86056
6213,17,17,,86403
6230,18,18,,86681
6214,19,19,,86900
6215,20,20,,86939
6189,21,21,,86953
6200,22,22,,86959
6201,23,23,,87019
6229,24,24,,87229
6228,25,25,,87270
6197,26,26,,87437
6199,27,27,,87756
6202,28,28,,88515
6193,29,29,,89347
