sessionId,entrantId,positionOrder,positionText,laps,time
1992-05-WU,6191,1,1,,85490
1992-05-WU,6195,2,2,,86295
1992-05-WU,6226,3,3,,86555
1992-05-WU,6221,4,4,,86665
1992-05-WU,6192,5,5,,86722
1992-05-WU,6222,6,6,,87265
1992-05-WU,6227,7,7,,87272
1992-05-WU,6211,8,8,,87613
1992-05-WU,6196,9,9,,87999
1992-05-WU,6228,10,10,,88754
1992-05-WU,6206,11,11,,88797
1992-05-WU,6214,12,12,,89023
1992-05-WU,6210,13,13,,89032
1992-05-WU,6230,14,14,,89034
1992-05-WU,6213,15,15,,89126
1992-05-WU,6212,16,16,,89142
1992-05-WU,6189,17,17,,89310
1992-05-WU,6190,18,18,,89396
1992-05-WU,6229,19,19,,89492
1992-05-WU,6205,20,20,,89604
1992-05-WU,6209,21,21,,90245
1992-05-WU,6215,22,22,,90605
1992-05-WU,6216,23,23,,90831
1992-05-WU,6200,24,24,,91240
1992-05-WU,6201,25,25,,92930
1992-05-WU,6202,26,26,,96080
